team_size,duration_months,budget_usd,requirements_clarity,client_involvement,tech_complexity,risk_encoded,type_encoded,budget_per_person,complexity_risk,team_experience,regulatory_compliance,geographic_distribution,team_efficiency,project_complexity_index,budget_efficiency,experience_complexity_ratio,involvement_clarity_product,sdlc,effort_person_months,cost_usd
18,18,922887.03,4,3,3,2,2,51271.5017,6,1,0,2,1.0,6.0,2848.4167592592594,0.3333333333333333,12,Iterative,383.07,1174775.17
22,19,2927900.42,5,3,3,2,4,133086.3827,6,2,1,1,2.3157894736842106,5.181818181818182,7004.546459330143,0.6666666666666666,15,V-Model,485.37,3637584.46
67,17,10038595.15,3,4,2,3,4,149829.7784,6,2,0,3,7.882352941176471,1.5223880597014925,8813.516374012292,1.0,12,SAFe,1597.83,12171613.31
8,8,197307.51,4,4,1,3,2,24663.4388,3,4,1,1,4.0,3.0,3082.92984375,4.0,16,Scrum,42.15,220350.88
7,12,263723.23,3,4,2,3,4,37674.7471,6,3,0,3,1.75,10.285714285714286,3139.5622619047617,1.5,12,XP,94.95,326112.17
7,4,89766.2,3,3,4,2,2,12823.7429,8,3,1,3,5.25,4.571428571428571,3205.9357142857143,0.75,9,Scrum,30.56,110035.32
22,40,5402565.51,5,3,3,1,3,245571.1595,3,5,1,1,2.75,5.454545454545454,6139.2789886363635,1.6666666666666667,15,V-Model,580.53,6270717.18
25,39,6957731.73,4,3,5,2,5,278309.2692,10,3,0,1,1.9230769230769231,15.6,7136.135107692308,0.6,12,V-Model,1063.63,8609974.23
7,12,328916.14,3,4,2,2,3,46988.02,4,3,0,3,1.75,6.857142857142857,3915.6683333333335,1.5,12,XP,95.68,390345.61
8,12,294201.42,4,3,1,3,4,36775.1775,3,3,0,1,2.0,4.5,3064.598125,3.0,12,Scrum,83.66,347727.41
35,23,5020701.85,4,2,4,3,5,143448.6243,12,3,1,2,4.565217391304348,7.885714285714286,6236.896708074533,0.75,8,Spiral,1037.54,5913594.9
15,36,1375127.84,3,1,1,2,1,91675.1893,2,4,0,1,1.6666666666666667,4.8,2546.533037037037,4.0,3,Iterative,290.17,1587432.19
19,32,3981081.0,1,1,3,3,5,209530.5789,9,5,1,1,2.96875,15.157894736842104,6547.830592105263,1.6666666666666667,1,Spiral,434.04,4404438.26
20,21,1837969.25,4,3,2,2,2,91898.4625,4,4,1,2,3.8095238095238093,4.2,4376.117261904762,2.0,12,Waterfall,309.32,2224800.45
14,11,457026.76,2,4,2,3,4,32644.7686,6,3,0,3,3.8181818181818183,4.714285714285714,2967.7062337662337,1.5,8,Scrum,178.5,612402.7
67,22,9423281.44,4,3,3,1,4,140645.9916,3,3,1,3,9.136363636363637,0.9850746268656716,6392.999620081411,1.0,12,SAFe,1457.77,11476718.72
40,35,8104755.72,2,4,4,1,5,202618.893,4,2,0,1,2.2857142857142856,3.5,5789.111228571428,0.5,8,SAFe,1345.65,9863529.06
50,60,1187044.57,4,1,3,1,3,23740.8914,3,5,1,1,4.166666666666667,4.8,400.0,1.25,5,Waterfall,2047.5,31992187.5
11,12,423119.2,3,5,1,3,1,38465.3818,3,4,0,2,3.6666666666666665,3.272727272727273,3205.448484848485,4.0,15,Scrum,92.48,497718.51
6,12,328086.39,4,3,1,1,1,54681.065,1,5,0,3,2.5,2.0,4556.755416666667,5.0,12,Scrum,38.71,235458.7
31,13,1615657.49,5,3,1,2,1,52117.9835,2,4,0,1,9.538461538461538,0.8387096774193549,4009.075657568238,4.0,15,Waterfall,214.31,1115665.63
26,37,4416158.24,2,2,5,3,3,169852.24,15,1,1,3,0.7027027027027027,21.346153846153847,4590.601081081081,0.2,4,Spiral,2056.49,5429991.71
12,23,760667.06,5,1,3,1,4,63388.9217,3,2,0,2,1.0434782608695652,5.75,2756.0400724637684,0.6666666666666666,5,Iterative,289.83,984343.3
6,35,418580.56,3,2,4,1,4,69763.4267,4,3,0,2,0.5142857142857142,23.333333333333332,1993.240761904762,0.75,6,Iterative,199.96,512544.55
79,30,19072818.39,3,2,2,1,3,241428.0809,2,1,1,2,2.6333333333333333,0.759493670886076,8047.602696202532,0.5,6,SAFe,2994.2,21899597.2
35,28,2731163.31,5,1,2,2,1,78033.2374,4,5,0,2,6.25,3.2,2786.901336734694,2.5,5,Waterfall,596.87,3285661.91
77,21,14344397.9,3,3,4,1,4,186290.8818,4,2,0,2,7.333333333333333,1.0909090909090908,8870.994372294372,0.5,9,SAFe,1708.38,17768270.25
16,48,2438667.57,5,3,1,2,4,152416.7231,2,1,0,3,0.3333333333333333,6.0,3175.3483984375,1.0,15,Waterfall,1031.44,2835355.97
15,4,138422.63,2,3,1,3,4,9228.1753,3,5,0,3,18.75,0.8,2307.0438333333336,5.0,6,Scrum,50.3,151412.21
28,35,3521454.12,5,3,5,3,3,125766.2186,15,4,1,2,3.2,18.75,3593.320530612245,0.8,15,Spiral,1241.08,4244496.3
40,16,5650381.29,3,2,2,1,4,141259.5322,2,1,0,3,2.5,0.8,8828.720765625,0.5,6,SAFe,724.99,7304260.06
31,33,4370218.62,5,3,3,1,3,140974.7942,3,4,1,3,3.757575757575758,3.193548387096774,4271.963460410558,1.3333333333333333,15,V-Model,979.13,4981461.32
3,11,59046.56,4,5,4,3,1,19682.1867,12,5,0,1,1.3636363636363635,44.0,1789.289696969697,1.25,20,XP,21.82,67603.2
15,24,780288.96,5,3,2,2,2,52019.264,4,2,0,1,1.25,6.4,2167.4693333333335,1.0,15,Iterative,296.78,929024.04
9,6,182938.14,4,4,3,1,3,20326.46,3,4,0,1,6.0,2.0,3387.743333333334,1.3333333333333333,16,Scrum,40.76,192875.69
8,8,263950.5,4,4,1,2,1,32993.8125,2,5,0,2,5.0,2.0,4124.2265625,5.0,16,Scrum,31.16,162867.22
11,35,2157473.23,5,1,5,1,3,196133.93,5,4,0,1,1.2571428571428571,15.909090909090908,5603.826571428572,0.8,5,V-Model,338.98,2507095.65
9,2,46591.52,3,4,1,2,4,5176.8356,2,1,0,1,4.5,0.4444444444444444,2588.4177777777777,1.0,12,RAD,18.7,58415.26
14,36,1853930.65,1,3,4,3,5,132423.6179,12,2,0,1,0.7777777777777778,30.857142857142858,3678.433829365079,0.5,3,Spiral,651.89,2238374.36
10,22,1212749.92,4,5,4,1,3,121274.992,4,5,1,2,2.272727272727273,8.8,5512.4996363636365,1.25,20,Agile,173.26,1813885.74
26,44,9130261.56,5,1,3,3,5,351163.9062,9,2,1,1,1.1818181818181819,15.23076923076923,7980.997867132867,0.6666666666666666,5,Spiral,1416.54,13556267.75
11,18,535184.78,3,4,4,3,2,48653.1618,12,3,0,2,1.8333333333333333,19.636363636363637,2702.9534343434343,0.75,12,Agile,224.81,654596.54
6,7,93062.74,2,5,1,1,4,15510.4567,1,3,0,3,2.5714285714285716,1.1666666666666667,2215.779523809524,3.0,10,Kanban,34.19,106479.31
5,8,101048.66,2,3,2,1,1,20209.732,2,4,0,2,2.5,3.2,2526.2165,2.0,6,XP,24.25,118559.08
11,3,106500.67,5,3,3,2,4,9681.8791,6,3,0,2,11.0,1.6363636363636365,3227.2930303030303,1.0,15,RAD,29.78,123827.06
47,15,5839955.9,3,2,2,1,3,124254.3809,2,4,0,3,12.533333333333333,0.6382978723404256,8283.625390070922,2.0,6,SAFe,625.1,6942637.66
13,35,3385256.59,5,2,4,1,3,260404.3531,4,1,1,1,0.37142857142857144,10.76923076923077,7440.124373626373,0.25,10,V-Model,536.83,4027608.17
15,10,724909.27,3,4,3,3,3,48327.2847,9,4,0,2,6.0,6.0,4832.7284666666665,1.3333333333333333,12,Scrum,172.51,821704.49
11,5,109800.59,2,3,2,3,1,9981.8718,6,2,1,1,4.4,2.727272727272727,1996.3743636363636,1.0,6,RAD,46.14,138833.49
3,13,72340.17,3,4,4,1,2,24113.39,4,5,0,1,1.1538461538461537,17.333333333333332,1854.8761538461538,1.25,12,XP,20.39,90333.74
8,12,289826.47,2,4,4,1,1,36228.3087,4,5,0,3,3.3333333333333335,6.0,3019.025729166666,1.25,8,XP,64.21,345927.38
13,24,1599567.87,2,4,3,1,4,123043.6823,3,4,0,3,2.1666666666666665,5.538461538461538,5126.820096153847,1.3333333333333333,8,Agile,279.52,1724502.87
59,13,6731816.34,5,4,2,3,4,114098.582,6,3,0,2,13.615384615384615,1.3220338983050848,8776.814002607562,1.5,20,SAFe,794.12,7310240.9
28,36,7377849.31,4,2,3,2,4,263494.6182,6,4,0,3,3.111111111111111,7.714285714285714,7319.294950396825,1.3333333333333333,8,V-Model,1037.84,8923367.8
13,22,1345891.41,3,3,1,3,3,103530.1085,3,3,0,1,1.7727272727272727,5.076923076923077,4705.91402097902,3.0,9,Agile,281.15,1728017.02
11,3,63982.92,3,3,4,3,4,5816.6291,12,5,0,2,18.333333333333332,3.272727272727273,1938.8763636363635,1.25,9,RAD,34.02,69571.01
63,12,7334336.81,1,4,4,3,5,116418.0446,12,1,0,3,5.25,2.2857142857142856,9701.503716931216,0.25,4,SAFe,1291.2,8738482.82
15,41,3459437.7,5,3,4,1,1,230629.18,4,5,0,3,1.829268292682927,10.933333333333334,5625.101951219513,1.25,15,Waterfall,413.4,4590503.93
12,9,605386.66,3,5,3,3,1,50448.8883,9,2,1,3,2.6666666666666665,6.75,5605.432037037037,0.6666666666666666,15,Agile,124.71,701398.09
13,24,1204311.23,5,3,2,3,3,92639.3254,6,5,0,2,2.7083333333333335,11.076923076923077,3859.971891025641,2.5,15,Agile,252.87,1442692.16
16,45,2735972.32,4,3,1,2,2,170998.27,2,4,0,1,1.4222222222222223,5.625,3799.961555555555,4.0,12,Waterfall,445.87,2319069.81
7,3,48293.82,4,3,2,2,1,6899.1171,4,5,1,2,11.666666666666666,1.7142857142857142,2299.7057142857143,2.5,12,XP,11.22,60899.06
7,6,193987.74,3,5,3,3,4,27712.5343,9,3,1,1,3.5,7.714285714285714,4618.755714285714,1.0,15,Scrum,40.29,214904.19
34,14,4348597.6,1,4,4,3,5,127899.9294,12,2,0,1,4.857142857142857,4.9411764705882355,9135.709243697478,0.5,4,SAFe,595.87,5654120.17
7,12,98276.4,2,5,3,2,1,14039.4857,6,3,0,3,1.75,10.285714285714286,1190.4761904761904,1.0,10,Scrum,78.49,941880.0
16,14,594468.75,4,3,4,2,3,37154.2969,8,1,0,2,1.1428571428571428,7.0,2653.878348214286,0.25,12,Agile,334.14,676490.12
19,35,2976816.35,4,1,2,1,4,156674.5447,2,2,0,3,1.0857142857142856,3.6842105263157894,4476.415563909774,1.0,4,Waterfall,667.85,3238162.24
8,8,317992.42,3,4,4,1,3,39749.0525,4,4,0,2,4.0,4.0,4968.6315625,1.0,12,Scrum,55.42,360979.65
22,34,2120074.02,4,2,2,1,1,96367.0009,2,3,0,1,1.9411764705882353,3.090909090909091,2834.3235561497327,1.5,8,Waterfall,467.76,2608874.54
20,19,2186657.74,4,1,2,2,2,109332.887,4,4,1,1,4.2105263157894735,3.8,5754.362473684211,2.0,4,Waterfall,246.75,2074235.33
22,25,3954816.83,5,3,5,1,5,179764.4014,5,2,0,1,1.76,5.681818181818182,7190.576054545455,0.4,15,V-Model,628.28,4984941.83
12,6,229946.69,5,4,3,2,2,19162.2242,6,3,0,3,6.0,3.0,3193.704027777778,1.0,20,RAD,75.08,278077.68
68,18,7433668.55,3,4,4,2,3,109318.6551,8,2,0,2,7.555555555555555,2.1176470588235294,6073.258619281046,0.5,12,SAFe,1614.4,9084170.79
8,8,308664.44,4,3,1,1,1,38583.055,1,3,0,2,3.0,1.0,4822.881875,3.0,12,Scrum,40.34,218520.39
5,13,205962.4,2,3,4,2,1,41192.48,8,4,0,1,1.5384615384615385,20.8,3168.6523076923077,1.0,6,Iterative,43.34,254550.27
31,13,2601082.62,4,2,1,2,1,83905.891,2,2,0,2,4.769230769230769,0.8387096774193549,6454.299305210919,2.0,8,Waterfall,326.16,1543467.47
7,3,34126.14,3,2,3,1,3,4875.1629,3,3,0,2,7.0,1.2857142857142858,1625.0542857142857,1.0,6,RAD,19.89,41141.67
35,12,2203095.89,2,3,4,2,3,62945.5969,8,5,0,3,14.583333333333334,2.742857142857143,5245.466404761905,1.25,6,SAFe,435.42,2820482.86
37,23,3827831.72,4,2,2,1,1,103454.9114,2,2,0,2,3.217391304347826,1.2432432432432432,4498.039623971798,1.0,8,Waterfall,604.89,4622877.65
63,35,16936475.71,4,2,2,3,4,268832.9478,6,5,0,3,9.0,3.3333333333333335,7680.941365079366,2.5,8,SAFe,1884.3,17196005.18
18,17,1531956.47,5,3,1,3,3,85108.6928,3,5,1,2,5.294117647058823,2.8333333333333335,5006.393692810458,5.0,15,Agile,252.64,1858123.51
57,24,13163077.7,5,2,2,3,4,230931.1877,6,1,0,3,2.375,2.526315789473684,9622.132821637426,0.5,10,SAFe,1866.16,15234510.74
41,12,3755556.87,3,4,4,3,4,91598.948,12,2,1,3,6.833333333333333,3.5121951219512195,7633.245670731708,0.5,12,SAFe,760.97,4463518.32
23,34,3416392.77,4,3,4,2,5,148538.8161,8,3,1,1,2.0294117647058822,11.826086956521738,4368.788708439898,0.75,12,Spiral,855.23,4288546.38
6,5,51416.06,3,4,4,2,3,8569.3433,8,3,0,1,3.6,6.666666666666667,1713.8686666666665,0.75,12,Kanban,33.43,60307.19
62,32,18227598.51,3,4,2,3,3,293993.5244,6,4,0,3,7.75,3.096774193548387,9187.29763608871,2.0,12,SAFe,2135.73,23145033.01
12,11,450986.13,3,3,2,1,3,37582.1775,2,4,0,1,4.363636363636363,1.8333333333333333,3416.561590909091,2.0,9,Scrum,99.06,528402.44
17,26,1455656.59,4,3,2,2,2,85626.8582,4,2,0,2,1.3076923076923077,6.117647058823529,3293.340701357466,1.0,12,Iterative,426.71,1976777.26
39,19,6483409.36,4,3,4,2,5,166241.2656,8,1,0,1,2.0526315789473686,3.8974358974358974,8749.540296896086,0.25,12,SAFe,973.31,7254909.16
37,31,3459221.49,5,2,3,2,3,93492.4727,6,4,0,1,4.774193548387097,5.027027027027027,3015.8862162162163,1.3333333333333333,10,Waterfall,964.03,4190296.03
17,12,1004664.68,4,4,1,1,3,59097.9224,1,3,0,1,4.25,0.7058823529411765,4924.826862745098,3.0,16,Agile,152.11,926775.84
12,8,254291.93,1,4,1,2,3,21190.9942,2,2,0,3,3.0,1.3333333333333333,2648.8742708333334,2.0,4,Agile,118.21,298904.94
20,16,706750.1,1,2,4,3,2,35337.505,12,5,0,3,6.25,9.6,2208.5940625,1.25,2,Iterative,313.55,814239.73
19,29,3635949.92,3,1,5,2,3,191365.7853,10,3,1,3,1.9655172413793103,15.263157894736842,6598.820181488203,0.6,3,Spiral,836.34,4615330.81
20,13,1287538.9,4,3,2,2,3,64376.945,4,3,0,1,4.615384615384615,2.6,4952.072692307692,1.5,12,Agile,218.52,1627543.83
14,6,378290.28,3,5,2,1,2,27020.7343,2,3,0,3,7.0,0.8571428571428571,4503.455714285715,1.5,15,Scrum,68.46,454232.05
7,12,264255.77,1,2,3,3,2,37750.8243,9,3,0,1,1.75,15.428571428571429,3145.902023809524,1.0,2,Iterative,79.44,331817.4
25,31,2607898.79,2,2,4,2,2,104315.9516,8,3,0,2,2.4193548387096775,9.92,3365.0306967741935,0.75,4,Iterative,755.9,3139255.6
19,37,3356465.22,4,2,3,2,2,176656.0642,6,3,0,3,1.5405405405405406,11.68421052631579,4774.488221906117,1.0,8,Waterfall,686.96,3882202.46
4,3,28862.64,4,3,1,1,1,7215.66,1,4,0,3,5.333333333333333,0.75,2405.22,4.0,12,Kanban,7.79,30175.38
5,3,42048.17,5,3,2,2,1,8409.634,4,2,0,3,3.3333333333333335,2.4,2803.211333333333,1.0,15,RAD,15.62,51430.75
4,6,45514.81,3,2,2,2,3,11378.7025,4,2,1,2,1.3333333333333333,6.0,1896.4504166666666,1.0,6,RAD,26.35,47372.1
19,10,549182.46,4,3,1,3,3,28904.34,3,4,0,2,7.6,1.5789473684210527,2890.4339999999997,4.0,12,Agile,178.22,778134.54
13,8,245013.55,5,5,4,1,1,18847.1962,4,5,0,1,8.125,2.4615384615384617,2355.8995192307693,1.25,25,Agile,53.9,309178.81
15,12,692304.94,2,5,4,2,2,46153.6627,8,4,0,2,5.0,6.4,3846.1385555555553,1.0,10,Scrum,153.5,804001.04
4,6,37493.36,4,3,4,2,2,9373.34,8,4,0,2,2.6666666666666665,12.0,1562.2233333333334,1.0,12,RAD,19.79,46229.88
7,5,61905.69,5,2,4,3,1,8843.67,12,4,0,1,5.6,8.571428571428571,1768.7340000000002,1.0,10,RAD,27.9,81105.42
15,7,435662.84,4,3,3,1,3,29044.1893,3,3,0,2,6.428571428571429,1.4,4149.169904761905,1.0,12,Scrum,102.45,509693.51
14,42,3881710.51,4,1,1,1,1,277265.0364,1,2,0,2,0.6666666666666666,3.0,6601.548486394558,2.0,4,Waterfall,405.39,1864558.59
6,11,316102.2,4,5,3,1,3,52683.7,3,5,0,1,2.727272727272727,5.5,4789.427272727273,1.6666666666666667,20,Scrum,46.48,406689.45
11,24,848874.98,4,3,3,2,2,77170.4527,6,2,0,3,0.9166666666666666,13.090909090909092,3215.43553030303,0.6666666666666666,12,Agile,286.77,1061011.59
30,40,6334500.49,5,2,1,2,2,211150.0163,2,1,0,2,0.75,2.6666666666666665,5278.750408333333,1.0,10,Waterfall,1317.78,5767548.47
11,37,1755025.57,5,3,1,2,2,159547.7791,2,4,0,3,1.1891891891891893,6.7272727272727275,4312.102137592138,4.0,15,Waterfall,284.24,1311605.74
15,7,504795.0,4,5,3,1,2,33653.0,3,5,0,1,10.714285714285714,1.4,4807.571428571428,1.6666666666666667,20,Scrum,61.19,590989.08
59,18,7637481.01,5,2,3,3,4,129448.8307,9,4,1,3,13.11111111111111,2.7457627118644066,7191.60170433145,1.3333333333333333,10,SAFe,1205.15,9675919.11
8,23,472338.17,3,5,1,2,4,59042.2712,2,4,1,1,1.391304347826087,5.75,2567.05527173913,4.0,15,Agile,117.26,557609.87
16,9,545095.82,3,3,4,1,1,34068.4887,4,1,0,2,1.7777777777777777,2.25,3785.3876388888884,0.25,9,Iterative,135.23,605899.24
21,16,2145177.62,4,3,3,2,3,102151.3152,6,3,1,1,3.9375,4.571428571428571,6384.457202380952,1.0,12,V-Model,338.45,2828035.27
30,46,5538000.49,4,2,3,1,4,184600.0163,3,1,0,3,0.6521739130434783,4.6,4013.0438333333336,0.3333333333333333,8,Waterfall,1697.33,5988906.98
10,27,913859.67,5,1,1,3,2,91385.967,3,3,0,2,1.1111111111111112,8.1,3384.665444444445,3.0,5,Iterative,245.46,1180124.47
14,8,322414.33,2,3,1,2,2,23029.595,2,5,0,3,8.75,1.1428571428571428,2878.699375,5.0,6,Scrum,71.51,425714.35
9,11,283190.32,4,5,4,3,3,31465.5911,12,3,0,1,2.4545454545454546,14.666666666666666,2860.508282828283,0.75,20,Scrum,123.84,334256.04
31,39,8991515.14,4,2,3,3,4,290048.8755,9,4,1,3,3.1794871794871793,11.32258064516129,7437.150653432589,1.3333333333333333,8,Spiral,1410.57,10431995.63
35,27,8235871.27,5,3,4,3,4,235310.6077,12,1,0,3,1.2962962962962963,9.257142857142858,8715.207693121693,0.25,15,SAFe,1713.27,10137138.12
10,13,556029.27,2,3,3,1,2,55602.927,3,4,0,2,3.076923076923077,3.9,4277.148230769231,1.3333333333333333,6,Agile,92.32,716086.16
15,8,442499.13,4,4,2,2,1,29499.942,4,4,0,1,7.5,2.1333333333333333,3687.49275,2.0,16,Scrum,67.45,535857.19
8,8,146595.82,2,4,3,3,1,18324.4775,9,3,1,3,3.0,9.0,2290.5596875,1.0,8,XP,71.57,151102.73
9,18,315020.56,2,3,4,1,3,35002.2844,4,5,0,1,2.5,8.0,1944.5713580246913,1.25,6,Iterative,109.19,389698.18
11,19,705977.29,2,5,3,3,3,64179.7536,9,5,1,3,2.8947368421052633,15.545454545454545,3377.881770334928,1.6666666666666667,10,Agile,219.15,882863.69
19,25,2343106.77,5,3,4,3,5,123321.4089,12,4,1,3,3.04,15.789473684210526,4932.856357894737,1.0,15,Spiral,550.51,2628400.16
56,20,5406585.57,3,2,3,3,4,96546.1709,9,4,0,3,11.2,3.2142857142857144,4827.308544642858,1.3333333333333333,6,SAFe,1262.26,6797661.52
17,26,1109736.96,2,1,3,2,3,65278.6447,6,2,1,3,1.3076923076923077,9.176470588235293,2510.717104072398,0.6666666666666666,2,Iterative,643.4,1245756.12
30,25,3381913.92,5,4,4,2,5,112730.464,8,4,1,3,4.8,6.666666666666667,4509.21856,1.0,20,SAFe,903.83,4121874.3
73,31,13262876.43,1,2,2,2,5,181683.2388,4,5,0,3,11.774193548387096,1.6986301369863013,5860.749637649138,2.5,2,SAFe,1965.08,14998906.67
6,12,386109.9,3,4,4,1,3,64351.65,4,1,0,1,0.5,8.0,5362.637500000001,0.25,12,Agile,87.72,472491.23
7,5,78446.2,4,4,1,2,1,11206.6,2,4,0,2,5.6,1.4285714285714286,2241.3199999999997,4.0,16,Scrum,21.88,100597.19
34,30,6108861.8,2,2,5,3,3,179672.4059,15,4,0,3,4.533333333333333,13.235294117647058,5989.080196078431,0.8,4,Spiral,1410.28,6574090.88
17,31,3166444.81,4,3,3,1,3,186261.4594,3,1,0,2,0.5483870967741935,5.470588235294118,6008.434174573055,0.3333333333333333,12,V-Model,611.64,4488112.65
13,8,235916.21,4,5,4,1,2,18147.4008,4,3,0,2,4.875,2.4615384615384617,2268.425096153846,0.75,20,Scrum,99.65,309828.95
50,32,10504440.32,3,3,2,1,5,210088.8064,2,5,0,3,7.8125,1.28,6565.2752,2.5,9,SAFe,1159.52,10446556.01
21,29,2293307.32,4,1,4,2,5,109205.1105,8,3,1,1,2.1724137931034484,11.047619047619047,3765.693464696223,0.75,4,V-Model,644.2,2828567.99
30,27,5047709.48,5,4,3,1,5,168256.9827,3,4,0,1,4.444444444444445,2.7,6231.740098765433,1.3333333333333333,20,SAFe,560.74,6458587.53
15,16,750636.05,4,2,2,2,3,50042.4033,4,1,0,2,0.9375,4.266666666666667,3127.6502083333335,0.5,8,Iterative,310.24,874750.68
8,3,54377.79,3,4,1,2,4,6797.2238,2,2,0,2,5.333333333333333,0.75,2265.74125,2.0,12,RAD,23.13,58599.36
9,8,267740.29,2,5,3,2,3,29748.9211,6,4,0,2,4.5,5.333333333333333,3718.6151388888884,1.3333333333333333,10,XP,79.92,325178.43
41,36,9544666.75,2,2,3,2,4,232796.75,6,4,0,3,4.555555555555555,5.2682926829268295,6466.576388888889,1.3333333333333333,4,SAFe,1368.02,11177388.41
66,23,10216445.72,2,4,2,1,5,154794.6321,2,1,0,3,2.869565217391304,0.696969696969697,6730.201396574441,0.5,8,SAFe,1691.02,9615066.81
33,24,4581707.21,4,3,3,2,1,138839.6124,6,3,0,2,4.125,4.363636363636363,5784.983851010101,1.0,12,Waterfall,686.65,5091596.31
6,6,93391.89,2,3,2,3,3,15565.315,6,3,0,1,3.0,6.0,2594.2191666666668,1.5,6,Scrum,37.18,105964.79
77,13,9568250.74,5,2,2,2,4,124262.9966,4,4,0,3,23.692307692307693,0.6753246753246753,9558.692047952049,2.0,10,SAFe,899.36,9213044.45
20,8,674128.26,5,1,3,2,2,33706.413,6,5,0,2,12.5,2.4,4213.301625,1.6666666666666667,5,Iterative,110.21,724228.95
24,9,806697.13,1,1,4,1,4,33612.3804,4,4,1,3,10.666666666666666,1.5,3734.708935185185,1.0,1,Iterative,197.21,970778.37
31,26,3869469.42,4,2,3,1,3,124821.5942,3,2,1,1,2.3846153846153846,2.5161290322580645,4800.830545905707,0.6666666666666666,8,V-Model,767.93,4014280.33
23,14,966538.54,5,1,3,3,3,42023.4148,9,1,0,2,1.6428571428571428,5.478260869565218,3001.6724844720497,0.3333333333333333,5,Iterative,499.36,1348304.65
9,42,1525460.96,5,1,4,2,4,169495.6622,8,5,1,3,1.0714285714285714,37.333333333333336,4035.6110052910053,1.25,5,V-Model,337.73,2200450.46
18,34,1693506.83,1,1,1,2,2,94083.7128,2,2,0,3,1.0588235294117647,3.7777777777777777,2767.1680228758173,2.0,1,Iterative,592.98,1870652.19
5,12,254653.03,4,4,1,3,3,50930.606,3,3,0,2,1.25,7.2,4244.217166666666,3.0,16,Scrum,60.25,305183.55
7,23,603465.26,4,3,1,3,4,86209.3229,3,4,0,2,1.2173913043478262,9.857142857142858,3748.2314285714288,4.0,12,Agile,137.92,664780.8
80,24,18928083.95,2,4,3,3,3,236601.0494,9,2,0,1,6.666666666666667,2.7,9858.377057291666,0.6666666666666666,8,SAFe,2361.21,18827534.64
6,11,246532.95,2,3,4,2,4,41088.825,8,3,0,2,1.6363636363636365,14.666666666666666,3735.3477272727273,0.75,6,Scrum,72.5,236829.34
3,10,99533.92,3,3,3,1,2,33177.9733,3,5,0,1,1.5,10.0,3317.7973333333334,1.6666666666666667,9,XP,15.26,112267.59
16,16,697922.99,5,4,3,2,4,43620.1869,6,3,1,1,3.0,6.0,2726.2616796875,1.0,20,Agile,233.28,876409.84
56,19,9964412.12,2,3,3,3,4,177935.9307,9,1,0,1,2.9473684210526314,3.0535714285714284,9365.048984962405,0.3333333333333333,6,SAFe,1426.06,10500266.19
34,29,3589596.73,2,2,3,2,4,105576.3744,6,3,1,2,3.5172413793103448,5.117647058823529,3640.564634888438,1.0,4,Spiral,990.68,3905030.0
12,15,1176804.76,4,1,3,1,1,98067.0633,3,1,0,1,0.8,3.75,6537.804222222222,0.3333333333333333,4,Waterfall,150.42,1378520.92
13,19,1494340.73,1,2,5,3,5,114949.2869,15,5,0,2,3.4210526315789473,21.923076923076923,6049.962469635628,1.0,2,Spiral,264.45,2027058.22
45,17,7503373.45,3,2,4,3,4,166741.6322,12,3,0,1,7.9411764705882355,4.533333333333333,9808.331307189543,0.75,6,SAFe,899.04,9974747.86
9,13,334521.48,2,3,4,3,1,37169.0533,12,4,0,2,2.769230769230769,17.333333333333332,2859.157948717949,1.0,6,XP,110.05,383466.42
8,5,105689.98,4,3,4,1,1,13211.2475,4,3,1,2,4.8,2.5,2642.2495,0.75,12,Scrum,31.05,132720.74
56,19,9155326.63,4,2,4,1,4,163487.9755,4,3,0,2,8.842105263157896,1.3571428571428572,8604.630291353384,0.75,8,SAFe,959.59,11058029.68
10,37,1768358.05,4,2,5,2,3,176835.805,10,4,1,2,1.0810810810810811,37.0,4779.346081081081,0.8,8,V-Model,397.39,2261083.15
8,24,606305.56,5,2,2,3,3,75788.195,6,2,0,1,0.6666666666666666,18.0,3157.841458333334,1.0,10,Iterative,235.02,760851.94
18,9,907533.93,1,4,2,1,3,50418.5517,2,5,0,1,10.0,1.0,5602.061296296297,2.5,4,Agile,87.42,782992.82
34,41,5267058.18,4,1,1,1,4,154913.4759,1,4,0,1,3.317073170731707,1.2058823529411764,3778.3774605451936,4.0,4,Waterfall,867.14,4764851.38
11,5,169065.93,3,3,4,2,1,15369.63,8,2,0,2,4.4,3.6363636363636362,3073.926,0.5,9,RAD,55.35,200724.03
10,6,171460.25,3,3,2,1,4,17146.025,2,4,0,3,6.666666666666667,1.2,2857.670833333333,2.0,9,Agile,46.83,198256.95
30,32,6161859.75,3,1,4,3,4,205395.325,12,1,1,2,0.9375,12.8,6418.60390625,0.25,3,Spiral,1626.59,6957987.73
27,24,1988873.85,5,3,5,2,5,73661.9944,10,3,0,2,3.375,8.88888888888889,3069.2497685185185,0.6,15,V-Model,911.88,2449288.54
9,12,473033.9,3,5,1,1,3,52559.3222,1,5,1,2,3.75,1.3333333333333333,4379.943518518518,5.0,15,Agile,59.61,446328.15
10,9,184569.9,4,3,1,3,4,18456.99,3,4,1,3,4.444444444444445,2.7,2050.7766666666666,4.0,12,Scrum,84.57,203212.15
9,5,135106.43,3,4,2,3,4,15011.8256,6,4,0,1,7.2,3.3333333333333335,3002.3651111111108,2.0,12,Scrum,37.37,173956.22
